# bcf4f099-eb53-44a0-8ad3-78c7d36cc635
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
18.6907287, -2.8054831, 0.9902906
18.8003055, -2.6384347, 0.9901671
18.9100290, -2.4712275, 0.9900308
19.0197083, -2.3040381, 0.9904799
19.1291409, -2.1369450, 0.9915258
19.2386900, -1.9694602, 0.9911777
19.3482885, -1.8024740, 0.9883747
19.4585992, -1.6355956, 0.9862413
19.5684837, -1.4685993, 0.9929335
19.6764234, -1.3004643, 1.0081467
19.7820591, -1.1305582, 1.0196271
19.8862352, -0.9601720, 1.0230912
19.9905650, -0.7893604, 1.0219533
20.0948647, -0.6188972, 1.0215902
20.1991848, -0.4483857, 1.0219450
20.3035072, -0.2777399, 1.0221692
20.4076447, -0.1073663, 1.0221031
20.5120477, 0.0634029, 1.0220591
20.6162355, 0.2338532, 1.0222757
20.7204916, 0.4045265, 1.0225020
20.8247268, 0.5751148, 1.0219690
20.9290739, 0.7455327, 1.0208017
21.0335985, 0.9160959, 1.0216995
21.1375428, 1.0866234, 1.0255745
21.2410665, 1.2577615, 1.0261243
21.3453632, 1.4282345, 1.0154843
21.4522454, 1.5973836, 1.0027365
21.5583610, 1.7669329, 1.0274510
21.6563902, 1.9407569, 1.0923270
21.7435723, 2.1206891, 1.1397436
21.8260228, 2.3027979, 1.1444541
21.9104532, 2.4842950, 1.1280626
21.9966122, 2.6645547, 1.1238973
22.0824818, 2.8450371, 1.1303073
22.1671211, 3.0261880, 1.1369020
22.2506240, 3.2077263, 1.1421454
22.3336054, 3.3896875, 1.1426799
22.4169838, 3.5712755, 1.1369774
22.5015011, 3.7525468, 1.1349729
22.5846971, 3.9342891, 1.1510720
22.6635265, 4.1179313, 1.1782104
22.7390173, 4.3030454, 1.1849313
22.8154645, 4.4877904, 1.1697353
22.8936802, 4.6718293, 1.1740048
22.9677928, 4.8574140, 1.2135959
