# 009f06b5-64fb-47d5-ab68-b8db9ad5277e
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-7.7340626, -26.8004662, 0.9963962
-7.6258649, -26.6325012, 1.0008243
-7.5180651, -26.4648345, 0.9956068
-7.4077770, -26.2975983, 0.9811206
-7.2980209, -26.1307495, 1.0050978
-7.1962036, -25.9586406, 1.0706967
-7.1043184, -25.7816254, 1.1052884
-7.0141097, -25.6027976, 1.0971476
-6.9223865, -25.4259365, 1.0896337
-6.8296691, -25.2478445, 1.0934969
-6.7389148, -25.0711422, 1.0987661
-6.6474830, -24.8912904, 1.1018178
-6.5584127, -24.7149312, 1.1046334
-6.4681371, -24.5346266, 1.1087673
-6.3801634, -24.3569016, 1.1135417
-6.2921518, -24.1769617, 1.1182174
-6.2048231, -23.9963172, 1.1227422
-6.1191050, -23.8169869, 1.1270532
-6.0327317, -23.6342862, 1.1312794
-5.9487406, -23.4547207, 1.1352476
-5.8646141, -23.2730350, 1.1390316
-5.7808588, -23.0903871, 1.1426242
-5.6986334, -22.9094293, 1.1459278
-5.6160987, -22.7262395, 1.1490154
-5.5345760, -22.5438561, 1.1518454
-5.4536439, -22.3614764, 1.1544052
-5.3725211, -22.1774564, 1.1567311
-5.2925457, -21.9949568, 1.1587830
-5.2126567, -21.8116978, 1.1605734
-5.1327070, -21.6274629, 1.1621154
-5.0536059, -21.4444784, 1.1633858
-4.9744364, -21.2607612, 1.1643958
-4.8953114, -21.0767013, 1.1651488
-4.8165174, -20.8930970, 1.1656366
-4.7377038, -20.7092666, 1.1658602
-4.6588658, -20.5253328, 1.1658204
-4.5800015, -20.3414252, 1.1655147
-4.5011614, -20.1577967, 1.1649410
-4.4220760, -19.9739572, 1.1640946
-4.3427526, -19.7900620, 1.1629773
-4.2635016, -19.6069655, 1.1615878
-4.1836075, -19.4231576, 1.1599088
-4.1034415, -19.2396367, 1.1579543
-4.0234107, -19.0574647, 1.1557235
-3.9420888, -18.8735496, 1.1531749
-3.8607240, -18.6908639, 1.1503551
-3.7793061, -18.5095069, 1.1472465
-3.6961325, -18.3258537, 1.1437988
-3.6132754, -18.1446252, 1.1400971
-3.5294238, -17.9630814, 1.1360652
-3.4444016, -17.7810076, 1.1317359
-3.3598814, -17.6020856, 1.1271781
-3.2726853, -17.4197501, 1.1222364
-3.1857709, -17.2403251, 1.1171251
-3.0977707, -17.0610623, 1.1117474
-3.0081776, -16.8810553, 1.1061794
-2.9192373, -16.7048351, 1.1005688
-2.8268507, -16.5243610, 1.0947740
-2.7359156, -16.3491837, 1.0892054
-2.6416744, -16.1700811, 1.0837018
-2.5485946, -15.9954084, 1.0787622
-2.4529152, -15.8178744, 1.0743394
-2.3583347, -15.6440366, 1.0708482
-2.2614918, -15.4672955, 1.0684715
-2.1663620, -15.2943316, 1.0677267
-2.0692221, -15.1177889, 1.0677830
-1.9734118, -14.9437017, 1.0671339
-1.8759850, -14.7689559, 1.0543744
-1.7757144, -14.5973480, 1.0309138
-1.6724363, -14.4259501, 1.0307609
-1.5712110, -14.2556804, 1.0306873
-1.4640589, -14.0846814, 0.9841630
-1.3499964, -13.9235647, 0.9274560
-1.2247143, -13.7645679, 0.8801846
-1.0915284, -13.6153212, 0.7930308
-0.9412906, -13.4834952, 0.6375372
-0.7723818, -13.3769227, 0.4972704
-0.5920174, -13.2899995, 0.4082584
-0.4057364, -13.2167817, 0.3431746
-0.2154471, -13.1545373, 0.2874753
-0.0208549, -13.1074538, 0.1736326
0.1780370, -13.0905312, -0.0021895
0.3782942, -13.1005968, -0.0755507
0.5803859, -13.1127854, -0.0439683
0.7761897, -13.1229488, -0.0750297
0.9775812, -13.1443877, -0.1206513
1.1762130, -13.1644538, -0.0816200
1.3717235, -13.1898248, -0.2219740
1.5588042, -13.2613814, -0.5156958
1.7173597, -13.3832506, -0.7481004
1.8646305, -13.5165040, -0.7096345
2.0120342, -13.6427561, -0.7155762
2.1590814, -13.7735659, -0.7404374
2.3062692, -13.9144909, -0.7892470
2.4380869, -14.0536441, -0.8330917
2.5755001, -14.2104632, -0.8679514
2.6995383, -14.3609466, -0.8938604
2.8238349, -14.5191514, -0.9151193
2.9469437, -14.6822880, -0.9330143
3.0623844, -14.8404495, -0.9471084
3.1800026, -15.0060965, -0.9592388
3.2947068, -15.1714911, -0.9693125
3.4060652, -15.3352051, -0.9773657
3.5184147, -15.5029987, -0.9839574
3.6295037, -15.6710355, -0.9891327
3.7385000, -15.8375192, -0.9929051
3.8478751, -16.0057370, -0.9954548
3.9572564, -16.1746868, -0.9968264
4.0659946, -16.3429303, -0.9970074
4.1746825, -16.5109428, -0.9959938
4.2832059, -16.6781075, -0.9937662
4.3939753, -16.8476612, -0.9902283
4.5042482, -17.0149244, -0.9853905
4.6138615, -17.1792049, -0.9791534
4.7282960, -17.3480739, -0.9710034
4.8424941, -17.5133624, -0.9610466
4.9551989, -17.6727351, -0.9490650
5.0767272, -17.8396809, -0.9335950
5.1969654, -17.9991943, -0.9155702
5.3182266, -18.1535875, -0.8936358
5.4509099, -18.3139039, -0.8638112
5.5764123, -18.4556750, -0.8263054
5.7249184, -18.6081218, -0.7681875
5.8676554, -18.7369366, -0.6958578
6.0205691, -18.8553071, -0.6321740
6.1830329, -18.9700333, -0.5907447
6.3420687, -19.0894622, -0.6889517
6.5167413, -19.1707696, -0.0820270
6.7198930, -19.1760042, -0.0991424
6.9196579, -19.1894531, 0.0670674
7.1076127, -19.1405244, 0.3596018
7.3009122, -19.0744624, 0.2716226
7.4896562, -19.0118358, 0.4365823
7.6466117, -18.8975291, 0.7906836
7.7800689, -18.7431164, 0.8881095
7.9131610, -18.5879411, 0.8295237
8.0499776, -18.4437360, 0.8025957
8.1870296, -18.3001130, 0.8165473
8.3235637, -18.1535093, 0.8234122
8.4599341, -18.0066665, 0.8202472
8.5967845, -17.8609066, 0.8130145
8.7348695, -17.7162020, 0.8069114
8.8721997, -17.5708883, 0.8249236
9.0048919, -17.4214864, 0.8656071
9.1316601, -17.2669326, 0.9002717
9.2536929, -17.1089485, 0.9242524
9.3727094, -16.9485535, 0.9391096
9.4900409, -16.7869134, 0.9455564
9.6066611, -16.6249234, 0.9475114
9.7235941, -16.4624082, 0.9462803
9.8401905, -16.3008828, 0.9449890
9.9578766, -16.1381390, 0.9445781
10.0742726, -15.9771507, 0.9451909
10.1922115, -15.8136322, 0.9468697
10.3078798, -15.6527547, 0.9474675
10.4253139, -15.4897746, 0.9448464
10.5423928, -15.3284105, 0.9428619
10.6592914, -15.1661318, 0.9521535
10.7740787, -15.0016786, 0.9715587
10.8851522, -14.8364768, 0.9842821
10.9962687, -14.6686310, 0.9859435
11.1062961, -14.5031474, 0.9825400
11.2175231, -14.3366013, 0.9818744
11.3286369, -14.1699934, 0.9835878
11.4389545, -14.0039373, 0.9851013
11.5499803, -13.8363979, 0.9858894
11.6599035, -13.6703340, 0.9862805
11.7702503, -13.5034686, 0.9867858
11.8807101, -13.3362279, 0.9874000
11.9904610, -13.1698400, 0.9879771
12.1007409, -13.0024548, 0.9884744
12.2106746, -12.8354307, 0.9888715
12.3205311, -12.6684079, 0.9891082
12.4305927, -12.5010167, 0.9891836
12.5405419, -12.3337923, 0.9891466
12.6503948, -12.1667389, 0.9890487
12.7602355, -11.9997508, 0.9888940
12.8702427, -11.8325654, 0.9887546
12.9800321, -11.6657543, 0.9886560
13.0899813, -11.4987296, 0.9885897
13.1999475, -11.3317020, 0.9885270
13.3097549, -11.1649383, 0.9884658
13.4198472, -10.9977632, 0.9884104
13.5297756, -10.8308554, 0.9883657
13.6397068, -10.6639577, 0.9883312
13.7497462, -10.4969068, 0.9883032
13.8596417, -10.3300837, 0.9882805
13.9696803, -10.1630506, 0.9882631
14.0796719, -9.9960941, 0.9882508
14.1895794, -9.8292691, 0.9882435
14.2996522, -9.6621948, 0.9882405
14.4095966, -9.4953159, 0.9882412
14.5195898, -9.3283620, 0.9882457
14.6296083, -9.1613674, 0.9882534
14.7395039, -8.9945561, 0.9882643
14.8495702, -8.8274811, 0.9882782
14.9595337, -8.6605565, 0.9882948
15.0694833, -8.4936466, 0.9883142
15.1795092, -8.3266133, 0.9883361
15.2894148, -8.1597543, 0.9883606
15.3994307, -7.9927183, 0.9883875
15.5093950, -7.8257506, 0.9884168
15.6192951, -7.6588693, 0.9884485
15.7293173, -7.4917905, 0.9884827
15.8392140, -7.3248895, 0.9885191
15.9491780, -7.1578726, 0.9885579
16.0591303, -6.9908590, 0.9885990
16.1689707, -6.8239999, 0.9886423
16.2789814, -6.6568661, 0.9886881
16.3888550, -6.4899234, 0.9887361
16.4987608, -6.3229139, 0.9887863
16.6086909, -6.1558489, 0.9888388
16.7184749, -5.9889864, 0.9888933
16.8284522, -5.8218099, 0.9889500
16.9382905, -5.6548237, 0.9890087
17.0481315, -5.4878117, 0.9890693
17.1580293, -5.3206909, 0.9891316
17.2677635, -5.1537960, 0.9891954
17.3776844, -4.9865936, 0.9892608
17.4874763, -4.8195634, 0.9893277
17.5972492, -4.6525376, 0.9893959
17.7071046, -4.4853612, 0.9894642
17.8167783, -4.3184366, 0.9895323
17.9266435, -4.1511956, 0.9896015
18.0363794, -3.9841256, 0.9896736
18.1460877, -3.8170711, 0.9897479
18.2558908, -3.6498463, 0.9898126
18.3654976, -3.4828995, 0.9898643
18.4753174, -3.3156093, 0.9899244
18.5849918, -3.1485111, 0.9900272
18.6946414, -2.9814061, 0.9901571
18.8043761, -2.8141440, 0.9901539
18.9139268, -2.6471950, 0.9899765
19.0237597, -2.4798739, 0.9899703
19.1333762, -2.3127688, 0.9906039
19.2428712, -2.1455189, 0.9915514
19.3524134, -1.9781640, 0.9904979
19.4621409, -1.8113577, 0.9869879
19.5726008, -1.6444199, 0.9870535
19.6820764, -1.4772730, 0.9963704
19.7893761, -1.3085552, 1.0120823
19.8944818, -1.1384297, 1.0213547
19.9985776, -0.9679304, 1.0227399
20.1029502, -0.7971560, 1.0217996
20.2072014, -0.6267851, 1.0216709
20.3115802, -0.4561274, 1.0220559
20.4158366, -0.2855634, 1.0221954
20.5200548, -0.1150614, 1.0220824
20.6244002, 0.0556192, 1.0221084
20.7285293, 0.2260053, 1.0223926
20.8328414, 0.3967918, 1.0224581
20.9370600, 0.5672962, 1.0217177
21.0415136, 0.7377892, 1.0207673
21.1459376, 0.9083182, 1.0224111
21.2497285, 1.0790019, 1.0267550
21.3532662, 1.2500929, 1.0245700
21.4580507, 1.4202519, 1.0112490
21.5653777, 1.5892322, 1.0048720
21.6702165, 1.7594180, 1.0394954
21.7655407, 1.9348117, 1.1071298
21.8509805, 2.1156058, 1.1444470
21.9334752, 2.2977241, 1.1397577
22.0185433, 2.4788868, 1.1258947
22.1048068, 2.6590197, 1.1245620
22.1904676, 2.8397081, 1.1317439
22.2748505, 3.0209286, 1.1380865
22.3581959, 3.2026071, 1.1427543
22.4411641, 3.3845273, 1.1420246
22.5247826, 3.5660277, 1.1352090
22.6093129, 3.7472952, 1.1366947
22.6918665, 3.9293005, 1.1562689
22.7697854, 4.1133592, 1.1813137
22.8451232, 4.2985422, 1.1835420
22.9221007, 4.4830870, 1.1679182
23.0000668, 4.6672121, 1.1783989
23.0728084, 4.8533103, 1.2232724
23.1368141, 5.0425978, 1.2605838
23.1969750, 5.2333705, 1.2644880
23.2587282, 5.4235538, 1.2510961
23.3215933, 5.6132981, 1.2534167
23.3825050, 5.8036227, 1.2694215
23.4407500, 5.9948357, 1.2791619
23.4981114, 6.1864431, 1.2791192
23.5559239, 6.3776496, 1.2751562
23.6146297, 6.5688983, 1.2706953
